"id","source_table","original_id","content","author_or_user_id","publication_date","likes_count","anecdote_id","value"
57293,"rating",37293,"",389,"","",19000,1.0
57294,"rating",37294,"",993,"","",5811,1.0
57295,"rating",37295,"",1708,"","",9326,1.0
57296,"rating",37296,"",585,"","",4776,-1.0
57297,"rating",37297,"",1491,"","",3776,1.0
57298,"rating",37298,"",1991,"","",17024,1.0
57299,"rating",37299,"",1245,"","",9029,-1.0
57300,"rating",37300,"",713,"","",13558,-1.0
57301,"rating",37301,"",96,"","",17066,-1.0
57302,"rating",37302,"",961,"","",451,-1.0
57303,"rating",37303,"",1399,"","",2127,-1.0
57304,"rating",37304,"",112,"","",8494,-1.0
57305,"rating",37305,"",412,"","",5770,1.0
57306,"rating",37306,"",919,"","",15314,-1.0
57307,"rating",37307,"",1063,"","",5522,-1.0
57308,"rating",37308,"",357,"","",5956,-1.0
57309,"rating",37309,"",373,"","",9086,1.0
57310,"rating",37310,"",488,"","",18390,-1.0
57311,"rating",37311,"",1165,"","",13717,-1.0
57312,"rating",37312,"",1973,"","",162,-1.0
57313,"rating",37313,"",193,"","",19500,1.0
57314,"rating",37314,"",827,"","",2894,1.0
57315,"rating",37315,"",520,"","",15455,1.0
57316,"rating",37316,"",157,"","",4171,1.0
57317,"rating",37317,"",1129,"","",18840,-1.0
57318,"rating",37318,"",1822,"","",14256,1.0
57319,"rating",37319,"",279,"","",7166,1.0
57320,"rating",37320,"",1570,"","",1389,1.0
57321,"rating",37321,"",1134,"","",17379,1.0
57322,"rating",37322,"",1276,"","",5308,1.0
57323,"rating",37323,"",1769,"","",15816,-1.0
57324,"rating",37324,"",1917,"","",12231,1.0
57325,"rating",37325,"",1788,"","",213,1.0
57326,"rating",37326,"",1709,"","",17076,1.0
57327,"rating",37327,"",1314,"","",15496,-1.0
57328,"rating",37328,"",1233,"","",820,1.0
57329,"rating",37329,"",376,"","",11940,1.0
57330,"rating",37330,"",1130,"","",4933,1.0
57331,"rating",37331,"",819,"","",18058,1.0
57332,"rating",37332,"",1352,"","",8351,-1.0
57333,"rating",37333,"",1126,"","",13322,1.0
57334,"rating",37334,"",682,"","",12537,-1.0
57335,"rating",37335,"",1994,"","",4172,1.0
57336,"rating",37336,"",788,"","",18496,1.0
57337,"rating",37337,"",584,"","",7010,1.0
57338,"rating",37338,"",1053,"","",19841,-1.0
57339,"rating",37339,"",1591,"","",19328,1.0
57340,"rating",37340,"",53,"","",1250,1.0
57341,"rating",37341,"",1362,"","",6656,1.0
57342,"rating",37342,"",998,"","",1279,1.0
57343,"rating",37343,"",1396,"","",12904,1.0
57344,"rating",37344,"",238,"","",11471,1.0
57345,"rating",37345,"",242,"","",1082,-1.0
57346,"rating",37346,"",1496,"","",17766,-1.0
57347,"rating",37347,"",1949,"","",6925,-1.0
57348,"rating",37348,"",919,"","",6022,1.0
57349,"rating",37349,"",308,"","",11794,1.0
57350,"rating",37350,"",1330,"","",12175,1.0
57351,"rating",37351,"",914,"","",15706,1.0
57352,"rating",37352,"",1380,"","",16454,-1.0
57353,"rating",37353,"",1450,"","",4692,-1.0
57354,"rating",37354,"",1689,"","",11539,-1.0
57355,"rating",37355,"",127,"","",8499,1.0
57356,"rating",37356,"",229,"","",8154,-1.0
57357,"rating",37357,"",1772,"","",14765,1.0
57358,"rating",37358,"",73,"","",10453,1.0
57359,"rating",37359,"",34,"","",5420,-1.0
57360,"rating",37360,"",752,"","",9510,-1.0
57361,"rating",37361,"",1344,"","",5925,1.0
57362,"rating",37362,"",8,"","",18184,1.0
57363,"rating",37363,"",1631,"","",11432,-1.0
57364,"rating",37364,"",948,"","",6955,1.0
57365,"rating",37365,"",1090,"","",11882,1.0
57366,"rating",37366,"",27,"","",16066,-1.0
57367,"rating",37367,"",752,"","",15861,1.0
57368,"rating",37368,"",729,"","",1334,1.0
57369,"rating",37369,"",1918,"","",13998,-1.0
57370,"rating",37370,"",1648,"","",8685,-1.0
57371,"rating",37371,"",1891,"","",14938,1.0
57372,"rating",37372,"",379,"","",17076,1.0
57373,"rating",37373,"",1111,"","",990,-1.0
57374,"rating",37374,"",1228,"","",3422,1.0
57375,"rating",37375,"",1098,"","",11525,1.0
57376,"rating",37376,"",990,"","",10395,-1.0
57377,"rating",37377,"",1532,"","",14821,-1.0
57378,"rating",37378,"",1930,"","",485,1.0
57379,"rating",37379,"",1599,"","",15477,1.0
57380,"rating",37380,"",1207,"","",4158,1.0
57381,"rating",37381,"",335,"","",6627,-1.0
57382,"rating",37382,"",416,"","",17799,-1.0
57383,"rating",37383,"",5,"","",18566,1.0
57384,"rating",37384,"",784,"","",5318,1.0
57385,"rating",37385,"",641,"","",18462,-1.0
57386,"rating",37386,"",134,"","",6467,-1.0
57387,"rating",37387,"",71,"","",1424,-1.0
57388,"rating",37388,"",1435,"","",662,1.0
57389,"rating",37389,"",741,"","",12228,1.0
57390,"rating",37390,"",1108,"","",8002,-1.0
57391,"rating",37391,"",1966,"","",4605,-1.0
57392,"rating",37392,"",152,"","",18424,-1.0
57393,"rating",37393,"",1350,"","",8913,1.0
57394,"rating",37394,"",1683,"","",12054,1.0
57395,"rating",37395,"",932,"","",2980,-1.0
57396,"rating",37396,"",56,"","",6692,-1.0
57397,"rating",37397,"",71,"","",18929,1.0
57398,"rating",37398,"",1924,"","",13939,-1.0
57399,"rating",37399,"",527,"","",11842,-1.0
57400,"rating",37400,"",309,"","",5556,-1.0
57401,"rating",37401,"",1541,"","",19298,-1.0
57402,"rating",37402,"",1626,"","",4338,1.0
57403,"rating",37403,"",615,"","",4745,1.0
57404,"rating",37404,"",717,"","",19543,1.0
57405,"rating",37405,"",1314,"","",12192,1.0
57406,"rating",37406,"",1917,"","",14337,-1.0
57407,"rating",37407,"",143,"","",3287,1.0
57408,"rating",37408,"",715,"","",5425,-1.0
57409,"rating",37409,"",1164,"","",1316,-1.0
57410,"rating",37410,"",1498,"","",12528,-1.0
57411,"rating",37411,"",956,"","",11938,1.0
57412,"rating",37412,"",993,"","",1945,-1.0
57413,"rating",37413,"",1533,"","",2502,-1.0
57414,"rating",37414,"",1060,"","",9275,-1.0
57415,"rating",37415,"",323,"","",19595,1.0
57416,"rating",37416,"",423,"","",18083,1.0
57417,"rating",37417,"",1806,"","",16858,-1.0
57418,"rating",37418,"",1500,"","",11198,1.0
57419,"rating",37419,"",1485,"","",18413,-1.0
57420,"rating",37420,"",90,"","",11569,1.0
57421,"rating",37421,"",456,"","",7576,-1.0
57422,"rating",37422,"",312,"","",15825,1.0
57423,"rating",37423,"",1814,"","",15905,1.0
57424,"rating",37424,"",844,"","",5141,1.0
57425,"rating",37425,"",83,"","",1995,1.0
57426,"rating",37426,"",1038,"","",2955,1.0
57427,"rating",37427,"",99,"","",14536,-1.0
57428,"rating",37428,"",1822,"","",4945,1.0
57429,"rating",37429,"",114,"","",18733,-1.0
57430,"rating",37430,"",1116,"","",14308,1.0
57431,"rating",37431,"",1499,"","",5214,-1.0
57432,"rating",37432,"",1034,"","",652,-1.0
57433,"rating",37433,"",763,"","",17736,1.0
57434,"rating",37434,"",177,"","",5764,-1.0
57435,"rating",37435,"",1582,"","",11062,1.0
57436,"rating",37436,"",751,"","",10137,-1.0
57437,"rating",37437,"",1980,"","",2935,1.0
57438,"rating",37438,"",1325,"","",3335,-1.0
57439,"rating",37439,"",768,"","",325,-1.0
57440,"rating",37440,"",120,"","",8628,1.0
57441,"rating",37441,"",140,"","",10585,-1.0
57442,"rating",37442,"",1707,"","",7364,-1.0
57443,"rating",37443,"",1109,"","",11013,1.0
57444,"rating",37444,"",634,"","",18104,-1.0
57445,"rating",37445,"",1401,"","",19547,1.0
57446,"rating",37446,"",1042,"","",8597,1.0
57447,"rating",37447,"",1040,"","",18184,1.0
57448,"rating",37448,"",1840,"","",526,-1.0
57449,"rating",37449,"",427,"","",19938,-1.0
57450,"rating",37450,"",149,"","",1744,-1.0
57451,"rating",37451,"",494,"","",4347,-1.0
57452,"rating",37452,"",1497,"","",7004,1.0
57453,"rating",37453,"",1126,"","",17081,1.0
57454,"rating",37454,"",1326,"","",16327,1.0
57455,"rating",37455,"",896,"","",8400,1.0
57456,"rating",37456,"",35,"","",338,1.0
57457,"rating",37457,"",1074,"","",845,-1.0
57458,"rating",37458,"",1368,"","",14415,-1.0
57459,"rating",37459,"",1770,"","",14220,1.0
57460,"rating",37460,"",113,"","",13833,-1.0
57461,"rating",37461,"",1749,"","",16133,1.0
57462,"rating",37462,"",732,"","",10591,-1.0
57463,"rating",37463,"",1986,"","",617,1.0
57464,"rating",37464,"",682,"","",17258,-1.0
57465,"rating",37465,"",1893,"","",15559,1.0
57466,"rating",37466,"",283,"","",10976,1.0
57467,"rating",37467,"",1274,"","",11717,1.0
57468,"rating",37468,"",528,"","",6350,1.0
57469,"rating",37469,"",1176,"","",15564,-1.0
57470,"rating",37470,"",1695,"","",6824,1.0
57471,"rating",37471,"",1276,"","",10477,1.0
57472,"rating",37472,"",1074,"","",6770,1.0
57473,"rating",37473,"",570,"","",8625,-1.0
57474,"rating",37474,"",521,"","",5838,1.0
57475,"rating",37475,"",58,"","",19100,-1.0
57476,"rating",37476,"",1315,"","",14861,-1.0
57477,"rating",37477,"",1039,"","",9707,-1.0
57478,"rating",37478,"",817,"","",18649,1.0
57479,"rating",37479,"",1681,"","",4380,-1.0
57480,"rating",37480,"",1312,"","",7750,-1.0
57481,"rating",37481,"",1366,"","",7185,1.0
57482,"rating",37482,"",578,"","",5905,-1.0
57483,"rating",37483,"",51,"","",10786,1.0
57484,"rating",37484,"",1191,"","",1210,-1.0
57485,"rating",37485,"",1586,"","",7305,-1.0
57486,"rating",37486,"",1018,"","",15087,-1.0
57487,"rating",37487,"",1200,"","",11085,-1.0
57488,"rating",37488,"",805,"","",380,1.0
57489,"rating",37489,"",1189,"","",15522,1.0
57490,"rating",37490,"",1732,"","",13535,-1.0
57491,"rating",37491,"",1088,"","",16932,1.0
57492,"rating",37492,"",1708,"","",8582,-1.0
57493,"rating",37493,"",134,"","",11030,-1.0
57494,"rating",37494,"",1379,"","",4569,1.0
57495,"rating",37495,"",28,"","",10324,-1.0
57496,"rating",37496,"",1244,"","",18003,1.0
57497,"rating",37497,"",1046,"","",1109,1.0
57498,"rating",37498,"",63,"","",8675,1.0
57499,"rating",37499,"",1752,"","",2142,-1.0
57500,"rating",37500,"",663,"","",19686,-1.0
57501,"rating",37501,"",1099,"","",6245,1.0
57502,"rating",37502,"",1328,"","",3547,-1.0
57503,"rating",37503,"",674,"","",18511,-1.0
57504,"rating",37504,"",561,"","",14490,-1.0
57505,"rating",37505,"",382,"","",15404,-1.0
57506,"rating",37506,"",902,"","",11808,-1.0
57507,"rating",37507,"",783,"","",12297,-1.0
57508,"rating",37508,"",968,"","",9742,1.0
57509,"rating",37509,"",622,"","",7425,1.0
57510,"rating",37510,"",1866,"","",6550,1.0
57511,"rating",37511,"",1229,"","",10754,-1.0
57512,"rating",37512,"",27,"","",455,1.0
57513,"rating",37513,"",445,"","",8986,1.0
57514,"rating",37514,"",1578,"","",6100,-1.0
57515,"rating",37515,"",80,"","",19255,1.0
57516,"rating",37516,"",1673,"","",18262,-1.0
57517,"rating",37517,"",1253,"","",9432,1.0
57518,"rating",37518,"",1420,"","",13726,-1.0
57519,"rating",37519,"",1551,"","",614,1.0
57520,"rating",37520,"",269,"","",17885,1.0
57521,"rating",37521,"",450,"","",9292,1.0
57522,"rating",37522,"",1319,"","",16945,1.0
57523,"rating",37523,"",341,"","",10932,1.0
57524,"rating",37524,"",630,"","",7441,1.0
57525,"rating",37525,"",1415,"","",13277,1.0
57526,"rating",37526,"",1631,"","",17598,-1.0
57527,"rating",37527,"",1357,"","",3817,1.0
57528,"rating",37528,"",1631,"","",16272,-1.0
57529,"rating",37529,"",1048,"","",1421,1.0
57530,"rating",37530,"",549,"","",4367,-1.0
57531,"rating",37531,"",76,"","",9117,-1.0
57532,"rating",37532,"",1359,"","",10489,-1.0
57533,"rating",37533,"",876,"","",18745,-1.0
57534,"rating",37534,"",1183,"","",9778,-1.0
57535,"rating",37535,"",612,"","",16464,-1.0
57536,"rating",37536,"",1255,"","",9583,1.0
57537,"rating",37537,"",1799,"","",9348,1.0
57538,"rating",37538,"",929,"","",505,1.0
57539,"rating",37539,"",507,"","",1341,-1.0
57540,"rating",37540,"",1740,"","",515,1.0
57541,"rating",37541,"",1385,"","",4271,1.0
57542,"rating",37542,"",514,"","",1448,1.0
57543,"rating",37543,"",102,"","",3594,1.0
57544,"rating",37544,"",848,"","",1849,-1.0
57545,"rating",37545,"",1793,"","",8673,1.0
57546,"rating",37546,"",1445,"","",12949,1.0
57547,"rating",37547,"",599,"","",6338,-1.0
57548,"rating",37548,"",1595,"","",10404,1.0
57549,"rating",37549,"",1192,"","",17743,1.0
57550,"rating",37550,"",1658,"","",1775,-1.0
57551,"rating",37551,"",1216,"","",10664,1.0
57552,"rating",37552,"",897,"","",14177,-1.0
57553,"rating",37553,"",1972,"","",3161,1.0
57554,"rating",37554,"",698,"","",10743,-1.0
57555,"rating",37555,"",1639,"","",6965,1.0
57556,"rating",37556,"",184,"","",18267,-1.0
57557,"rating",37557,"",1067,"","",8011,1.0
57558,"rating",37558,"",523,"","",2668,-1.0
57559,"rating",37559,"",991,"","",6143,-1.0
57560,"rating",37560,"",1404,"","",14432,-1.0
57561,"rating",37561,"",1069,"","",19332,1.0
57562,"rating",37562,"",990,"","",6436,1.0
57563,"rating",37563,"",1077,"","",9076,-1.0
57564,"rating",37564,"",280,"","",18351,-1.0
57565,"rating",37565,"",991,"","",5398,-1.0
57566,"rating",37566,"",407,"","",4760,1.0
57567,"rating",37567,"",1136,"","",5531,1.0
57568,"rating",37568,"",24,"","",8371,-1.0
57569,"rating",37569,"",1625,"","",4282,1.0
57570,"rating",37570,"",735,"","",10040,-1.0
57571,"rating",37571,"",448,"","",11957,1.0
57572,"rating",37572,"",178,"","",391,1.0
57573,"rating",37573,"",1631,"","",958,-1.0
57574,"rating",37574,"",47,"","",11496,-1.0
57575,"rating",37575,"",1613,"","",11836,-1.0
57576,"rating",37576,"",811,"","",7407,1.0
57577,"rating",37577,"",1369,"","",5481,1.0
57578,"rating",37578,"",1958,"","",6111,1.0
57579,"rating",37579,"",1115,"","",2260,-1.0
57580,"rating",37580,"",483,"","",10236,1.0
57581,"rating",37581,"",1144,"","",13870,-1.0
57582,"rating",37582,"",1247,"","",385,-1.0
57583,"rating",37583,"",1510,"","",673,-1.0
57584,"rating",37584,"",1438,"","",10985,-1.0
57585,"rating",37585,"",1393,"","",12518,-1.0
57586,"rating",37586,"",715,"","",5999,1.0
57587,"rating",37587,"",1361,"","",16780,-1.0
57588,"rating",37588,"",719,"","",14390,-1.0
57589,"rating",37589,"",960,"","",2957,1.0
57590,"rating",37590,"",46,"","",8060,1.0
57591,"rating",37591,"",1794,"","",12004,1.0
57592,"rating",37592,"",1143,"","",3596,1.0
57593,"rating",37593,"",727,"","",13591,1.0
57594,"rating",37594,"",1280,"","",7105,-1.0
57595,"rating",37595,"",1156,"","",4387,1.0
57596,"rating",37596,"",851,"","",17273,1.0
57597,"rating",37597,"",1841,"","",7692,1.0
57598,"rating",37598,"",783,"","",7153,1.0
57599,"rating",37599,"",254,"","",935,1.0
57600,"rating",37600,"",221,"","",11467,-1.0
57601,"rating",37601,"",350,"","",4072,1.0
57602,"rating",37602,"",1894,"","",8831,-1.0
57603,"rating",37603,"",410,"","",8703,-1.0
57604,"rating",37604,"",23,"","",12462,1.0
57605,"rating",37605,"",99,"","",1115,-1.0
57606,"rating",37606,"",1112,"","",15291,1.0
57607,"rating",37607,"",1764,"","",9989,1.0
57608,"rating",37608,"",1141,"","",10125,1.0
57609,"rating",37609,"",1357,"","",2857,1.0
57610,"rating",37610,"",302,"","",11162,1.0
57611,"rating",37611,"",383,"","",16374,1.0
57612,"rating",37612,"",668,"","",51,-1.0
57613,"rating",37613,"",1854,"","",14037,-1.0
57614,"rating",37614,"",1914,"","",5408,1.0
57615,"rating",37615,"",1003,"","",9860,-1.0
57616,"rating",37616,"",1990,"","",6198,-1.0
57617,"rating",37617,"",708,"","",14180,-1.0
57618,"rating",37618,"",1720,"","",8085,-1.0
57619,"rating",37619,"",999,"","",2448,1.0
57620,"rating",37620,"",751,"","",10689,1.0
57621,"rating",37621,"",1983,"","",19353,-1.0
57622,"rating",37622,"",609,"","",18059,1.0
57623,"rating",37623,"",235,"","",10483,1.0
57624,"rating",37624,"",1030,"","",12625,-1.0
57625,"rating",37625,"",1990,"","",11060,-1.0
57626,"rating",37626,"",1819,"","",12241,1.0
57627,"rating",37627,"",60,"","",10744,1.0
57628,"rating",37628,"",410,"","",3258,1.0
57629,"rating",37629,"",1576,"","",15202,-1.0
57630,"rating",37630,"",981,"","",613,-1.0
57631,"rating",37631,"",1167,"","",974,-1.0
57632,"rating",37632,"",663,"","",1429,-1.0
57633,"rating",37633,"",969,"","",5086,1.0
57634,"rating",37634,"",1030,"","",1755,-1.0
57635,"rating",37635,"",109,"","",2691,1.0
57636,"rating",37636,"",522,"","",13080,1.0
57637,"rating",37637,"",288,"","",10780,1.0
57638,"rating",37638,"",307,"","",12802,-1.0
57639,"rating",37639,"",617,"","",14767,1.0
57640,"rating",37640,"",1808,"","",14062,-1.0
57641,"rating",37641,"",552,"","",4539,1.0
57642,"rating",37642,"",377,"","",10054,1.0
57643,"rating",37643,"",1553,"","",2488,-1.0
57644,"rating",37644,"",1711,"","",15837,1.0
57645,"rating",37645,"",776,"","",4037,-1.0
57646,"rating",37646,"",1009,"","",19073,-1.0
57647,"rating",37647,"",211,"","",11254,1.0
57648,"rating",37648,"",1692,"","",5871,-1.0
57649,"rating",37649,"",1177,"","",8151,-1.0
57650,"rating",37650,"",1425,"","",15871,1.0
57651,"rating",37651,"",359,"","",19313,1.0
57652,"rating",37652,"",705,"","",7131,-1.0
57653,"rating",37653,"",511,"","",13173,1.0
57654,"rating",37654,"",383,"","",14001,-1.0
57655,"rating",37655,"",1062,"","",393,-1.0
57656,"rating",37656,"",1584,"","",2498,1.0
57657,"rating",37657,"",983,"","",4970,-1.0
57658,"rating",37658,"",144,"","",3953,-1.0
57659,"rating",37659,"",93,"","",2667,-1.0
57660,"rating",37660,"",1178,"","",18815,-1.0
57661,"rating",37661,"",1142,"","",5260,-1.0
57662,"rating",37662,"",1022,"","",302,1.0
57663,"rating",37663,"",976,"","",13391,-1.0
57664,"rating",37664,"",281,"","",11546,1.0
57665,"rating",37665,"",1741,"","",8446,1.0
57666,"rating",37666,"",451,"","",17904,-1.0
57667,"rating",37667,"",1786,"","",17856,1.0
57668,"rating",37668,"",87,"","",544,-1.0
57669,"rating",37669,"",1984,"","",9416,1.0
57670,"rating",37670,"",1519,"","",18997,-1.0
57671,"rating",37671,"",1858,"","",11065,-1.0
57672,"rating",37672,"",1690,"","",9058,-1.0
57673,"rating",37673,"",470,"","",3947,1.0
57674,"rating",37674,"",1684,"","",2020,1.0
57675,"rating",37675,"",359,"","",14542,1.0
57676,"rating",37676,"",542,"","",18651,1.0
57677,"rating",37677,"",217,"","",11527,-1.0
57678,"rating",37678,"",1235,"","",17937,-1.0
57679,"rating",37679,"",1781,"","",575,-1.0
57680,"rating",37680,"",419,"","",14453,-1.0
57681,"rating",37681,"",1740,"","",11130,1.0
57682,"rating",37682,"",232,"","",8016,-1.0
57683,"rating",37683,"",742,"","",16997,-1.0
57684,"rating",37684,"",1846,"","",14784,-1.0
57685,"rating",37685,"",495,"","",10367,1.0
57686,"rating",37686,"",647,"","",9468,-1.0
57687,"rating",37687,"",1512,"","",7050,1.0
57688,"rating",37688,"",1213,"","",18136,-1.0
57689,"rating",37689,"",1115,"","",16889,1.0
57690,"rating",37690,"",1920,"","",6168,-1.0
57691,"rating",37691,"",1266,"","",8763,1.0
57692,"rating",37692,"",264,"","",8118,-1.0
57693,"rating",37693,"",1095,"","",6756,1.0
57694,"rating",37694,"",140,"","",18497,1.0
57695,"rating",37695,"",1083,"","",10011,-1.0
57696,"rating",37696,"",874,"","",6997,1.0
57697,"rating",37697,"",1056,"","",4160,1.0
57698,"rating",37698,"",959,"","",10514,-1.0
57699,"rating",37699,"",56,"","",2943,-1.0
57700,"rating",37700,"",1999,"","",15627,-1.0
57701,"rating",37701,"",276,"","",13391,-1.0
57702,"rating",37702,"",1727,"","",5294,-1.0
57703,"rating",37703,"",1030,"","",10078,-1.0
57704,"rating",37704,"",119,"","",91,-1.0
57705,"rating",37705,"",1293,"","",5496,-1.0
57706,"rating",37706,"",1616,"","",10465,-1.0
57707,"rating",37707,"",477,"","",1312,-1.0
57708,"rating",37708,"",1070,"","",9845,-1.0
57709,"rating",37709,"",141,"","",15802,-1.0
57710,"rating",37710,"",474,"","",16948,1.0
57711,"rating",37711,"",60,"","",312,-1.0
57712,"rating",37712,"",647,"","",18436,1.0
57713,"rating",37713,"",641,"","",1334,-1.0
57714,"rating",37714,"",1625,"","",7820,-1.0
57715,"rating",37715,"",330,"","",1597,-1.0
57716,"rating",37716,"",1584,"","",8040,1.0
57717,"rating",37717,"",237,"","",2052,-1.0
57718,"rating",37718,"",1653,"","",16985,-1.0
57719,"rating",37719,"",1682,"","",17962,1.0
57720,"rating",37720,"",1620,"","",4749,1.0
57721,"rating",37721,"",310,"","",1377,1.0
57722,"rating",37722,"",1408,"","",10880,-1.0
57723,"rating",37723,"",1701,"","",16003,-1.0
57724,"rating",37724,"",1718,"","",531,-1.0
57725,"rating",37725,"",61,"","",10042,1.0
57726,"rating",37726,"",590,"","",1852,1.0
57727,"rating",37727,"",332,"","",8359,-1.0
57728,"rating",37728,"",80,"","",15566,1.0
57729,"rating",37729,"",1432,"","",5042,-1.0
57730,"rating",37730,"",929,"","",9639,1.0
57731,"rating",37731,"",966,"","",2212,-1.0
57732,"rating",37732,"",258,"","",3025,1.0
57733,"rating",37733,"",1535,"","",7323,-1.0
57734,"rating",37734,"",643,"","",5783,1.0
57735,"rating",37735,"",86,"","",13472,-1.0
57736,"rating",37736,"",1335,"","",7585,1.0
57737,"rating",37737,"",776,"","",15119,-1.0
57738,"rating",37738,"",262,"","",15281,-1.0
57739,"rating",37739,"",1002,"","",12563,-1.0
57740,"rating",37740,"",671,"","",16029,-1.0
57741,"rating",37741,"",1357,"","",2320,1.0
57742,"rating",37742,"",175,"","",17027,-1.0
57743,"rating",37743,"",327,"","",8231,1.0
57744,"rating",37744,"",1136,"","",14564,-1.0
57745,"rating",37745,"",1453,"","",18262,-1.0
57746,"rating",37746,"",1645,"","",760,-1.0
57747,"rating",37747,"",971,"","",9421,-1.0
57748,"rating",37748,"",1670,"","",11270,-1.0
57749,"rating",37749,"",1695,"","",19277,-1.0
57750,"rating",37750,"",756,"","",6674,1.0
57751,"rating",37751,"",1033,"","",19640,1.0
57752,"rating",37752,"",1627,"","",3162,-1.0
57753,"rating",37753,"",572,"","",1631,-1.0
57754,"rating",37754,"",1118,"","",15888,1.0
57755,"rating",37755,"",696,"","",11740,-1.0
57756,"rating",37756,"",1428,"","",17673,1.0
57757,"rating",37757,"",309,"","",8082,-1.0
57758,"rating",37758,"",1781,"","",16180,1.0
57759,"rating",37759,"",826,"","",16714,1.0
57760,"rating",37760,"",1430,"","",2849,-1.0
57761,"rating",37761,"",1528,"","",10131,1.0
57762,"rating",37762,"",108,"","",10250,-1.0
57763,"rating",37763,"",1522,"","",18729,1.0
57764,"rating",37764,"",1180,"","",15046,1.0
57765,"rating",37765,"",456,"","",9546,1.0
57766,"rating",37766,"",83,"","",12984,-1.0
57767,"rating",37767,"",1821,"","",4078,-1.0
57768,"rating",37768,"",1868,"","",19208,-1.0
57769,"rating",37769,"",1491,"","",18437,1.0
57770,"rating",37770,"",285,"","",4338,-1.0
57771,"rating",37771,"",378,"","",309,1.0
57772,"rating",37772,"",580,"","",15789,1.0
57773,"rating",37773,"",232,"","",7693,1.0
57774,"rating",37774,"",1578,"","",1573,1.0
57775,"rating",37775,"",701,"","",3023,1.0
57776,"rating",37776,"",1593,"","",7675,-1.0
57777,"rating",37777,"",1045,"","",14581,1.0
57778,"rating",37778,"",1414,"","",19669,-1.0
57779,"rating",37779,"",1900,"","",5726,-1.0
57780,"rating",37780,"",1278,"","",19454,1.0
57781,"rating",37781,"",492,"","",11019,1.0
57782,"rating",37782,"",1027,"","",8730,1.0
57783,"rating",37783,"",1840,"","",7665,1.0
57784,"rating",37784,"",1456,"","",3966,-1.0
57785,"rating",37785,"",1310,"","",17546,1.0
57786,"rating",37786,"",254,"","",19427,-1.0
57787,"rating",37787,"",612,"","",10719,-1.0
57788,"rating",37788,"",1665,"","",19090,-1.0
57789,"rating",37789,"",501,"","",13867,-1.0
57790,"rating",37790,"",1162,"","",829,-1.0
57791,"rating",37791,"",1408,"","",10188,-1.0
57792,"rating",37792,"",1448,"","",7854,1.0
57793,"rating",37793,"",1117,"","",8135,-1.0
57794,"rating",37794,"",1683,"","",3353,1.0
57795,"rating",37795,"",1449,"","",12582,1.0
57796,"rating",37796,"",1199,"","",11004,1.0
57797,"rating",37797,"",1123,"","",18640,-1.0
57798,"rating",37798,"",903,"","",2761,1.0
57799,"rating",37799,"",179,"","",8182,-1.0
57800,"rating",37800,"",386,"","",3021,-1.0
57801,"rating",37801,"",1207,"","",18001,-1.0
57802,"rating",37802,"",1523,"","",10639,-1.0
57803,"rating",37803,"",550,"","",13088,1.0
57804,"rating",37804,"",184,"","",11812,-1.0
57805,"rating",37805,"",179,"","",5288,-1.0
57806,"rating",37806,"",412,"","",13417,-1.0
57807,"rating",37807,"",764,"","",159,-1.0
57808,"rating",37808,"",1666,"","",7435,-1.0
57809,"rating",37809,"",360,"","",2509,1.0
57810,"rating",37810,"",609,"","",15908,1.0
57811,"rating",37811,"",613,"","",7465,1.0
57812,"rating",37812,"",430,"","",16877,1.0
57813,"rating",37813,"",1125,"","",5429,1.0
57814,"rating",37814,"",1191,"","",319,-1.0
57815,"rating",37815,"",1838,"","",1000,-1.0
57816,"rating",37816,"",789,"","",807,1.0
57817,"rating",37817,"",19,"","",9643,1.0
57818,"rating",37818,"",1171,"","",7693,-1.0
57819,"rating",37819,"",695,"","",16142,-1.0
57820,"rating",37820,"",1109,"","",17623,1.0
57821,"rating",37821,"",1819,"","",16718,1.0
57822,"rating",37822,"",185,"","",859,1.0
57823,"rating",37823,"",1164,"","",19127,1.0
57824,"rating",37824,"",345,"","",4257,-1.0
57825,"rating",37825,"",112,"","",8065,1.0
57826,"rating",37826,"",1286,"","",15069,-1.0
57827,"rating",37827,"",238,"","",19015,-1.0
57828,"rating",37828,"",881,"","",14126,-1.0
57829,"rating",37829,"",1170,"","",17888,1.0
57830,"rating",37830,"",134,"","",15176,-1.0
57831,"rating",37831,"",1196,"","",18305,-1.0
57832,"rating",37832,"",1771,"","",8703,1.0
57833,"rating",37833,"",530,"","",8859,-1.0
57834,"rating",37834,"",1684,"","",3451,-1.0
57835,"rating",37835,"",1445,"","",11040,-1.0
57836,"rating",37836,"",1838,"","",6007,1.0
57837,"rating",37837,"",1235,"","",1403,1.0
57838,"rating",37838,"",1421,"","",16665,1.0
57839,"rating",37839,"",155,"","",18691,1.0
57840,"rating",37840,"",1232,"","",17212,1.0
57841,"rating",37841,"",873,"","",16094,-1.0
57842,"rating",37842,"",1630,"","",4692,1.0
57843,"rating",37843,"",156,"","",7999,-1.0
57844,"rating",37844,"",153,"","",11995,1.0
57845,"rating",37845,"",1757,"","",621,1.0
57846,"rating",37846,"",1309,"","",12034,-1.0
57847,"rating",37847,"",1190,"","",12463,-1.0
57848,"rating",37848,"",1389,"","",7433,1.0
57849,"rating",37849,"",1644,"","",3173,-1.0
57850,"rating",37850,"",1139,"","",14013,1.0
57851,"rating",37851,"",210,"","",12612,1.0
